0.110570 1.70e-13
0.935772 2.37e-16
0.034117 6.75e-20
0.068180 8.32e-14
0.333411 1.45e-15
0.770375 7.80e-16
0.366734 3.94e-15
1.023504 2.40e-16
0.353263 2.20e-17
0.707868 7.42e-16
0.501730 4.78e-16
0.586486 6.21e-16
0.570290 2.08e-15
0.763915 4.28e-14
0.785441 2.77e-15
1.954430 5.64e-15
1.954430 5.63e-15
0.306368 3.02e-15
0.963348 1.03e-15
0.472995 1.54e-15
0.009348 2.54e-20
0.061696 8.59e-15
0.467616 6.33e-15
0.028635 1.42e-19
0.459605 1.12e-15
1.175840 3.60e-16
2.760228 8.23e-15
4.758576 1.85e-14
0.463330 8.60e-17
0.386625 5.07e-14
0.154991 1.45e-15
0.005792 1.16e-20
0.179485 2.75e-15
0.045249 8.17e-19
0.007987 2.43e-20
0.263377 9.83e-17
1.748301 5.29e-15
1.498637 3.66e-15
0.390739 1.23e-14
0.103150 2.55e-14
0.782949 1.70e-16
0.535504 1.83e-15
0.668105 3.64e-14
0.842104 1.35e-15
3.314002 1.40e-16
0.412985 5.53e-15
0.840739 6.37e-15
0.286757 1.60e-15
0.355655 1.16e-15
0.739682 5.00e-15
0.088922 9.17e-15
0.339038 2.12e-15
0.943871 6.10e-16
0.200384 4.85e-16
0.301511 3.44e-16
2.040532 1.92e-15
0.128694 6.85e-15
0.973458 2.75e-14
0.150658 1.54e-12
0.454839 9.25e-16
0.148796 2.88e-15
0.286646 6.10e-15
0.650837 2.16e-16
0.005554 4.12e-20
0.040935 2.72e-20
0.214925 4.06e-17
0.214925 4.62e-17
0.518758 4.27e-15
2.154307 8.37e-15
1.254052 5.96e-15
1.389605 3.30e-15
0.395353 2.00e-15
0.078219 3.90e-14
1.116049 3.56e-13
0.961043 1.26e-13
0.961043 1.26e-13
1.011694 1.62e-14
0.280349 1.16e-16
0.301888 1.23e-16
2.417582 1.91e-14
1.048705 1.13e-14
0.060822 2.49e-19
0.526556 3.96e-16
0.891265 8.10e-16
0.822249 4.10e-15
0.278957 4.68e-15
0.356849 9.63e-17
0.084202 1.37e-14
1.124836 7.80e-16
0.443825 6.50e-17
1.368881 1.43e-15
0.289689 1.54e-15
0.432866 4.07e-15
0.468402 4.05e-17
0.566734 1.43e-14
0.307178 2.72e-15
1.319759 7.90e-16
0.881438 1.91e-15
0.557841 1.37e-15
0.557841 1.35e-15
0.037904 2.42e-18
0.301311 1.93e-15
1.528124 4.17e-15
0.395731 1.57e-17
0.430464 2.78e-15
0.276726 1.42e-15
0.395731 4.10e-17
0.104675 3.21e-15
0.843980 7.12e-15
0.341213 4.55e-15
0.506568 4.20e-17
1.004958 7.28e-16
0.243392 4.85e-15
1.630846 2.02e-16
0.612916 4.21e-16
0.295838 7.50e-14
0.599245 3.97e-15
1.783865 5.89e-16
1.207568 7.78e-14
0.748448 4.32e-16
0.709064 8.80e-16
0.644255 1.01e-14
0.377119 5.20e-14
0.178554 6.07e-17
0.580840 1.18e-14
0.647198 2.56e-17
0.242190 5.94e-16
0.145655 8.00e-19
0.602738 4.05e-15
0.170934 1.07e-14
1.262471 8.54e-16
0.288347 1.41e-14
0.497772 4.70e-17
0.749659 1.78e-14
1.421124 9.35e-16
2.069833 2.32e-11
0.453394 1.95e-13
1.081328 1.57e-14
3.418039 3.12e-14
0.532578 6.94e-16
0.518110 6.22e-17
0.994681 1.04e-14
0.329187 3.30e-16
0.594575 6.04e-15
1.122342 1.86e-13
0.257056 1.02e-15
0.957242 2.05e-14
0.003598 9.50e-21
0.192601 5.06e-15
0.194454 2.13e-15
1.247666 8.87e-16
2.559357 7.21e-16
0.288457 6.24e-14
0.819990 1.59e-14
0.864227 6.96e-14
0.283070 1.59e-15
0.778313 3.01e-15
0.141909 1.24e-16
0.496077 2.79e-15
0.014842 1.57e-20
0.527466 4.96e-15
0.327418 1.02e-15
0.341403 8.40e-17
1.013609 4.75e-15
0.658013 2.56e-16
0.421816 3.06e-16
0.342723 2.54e-15
1.557917 5.09e-16
0.249609 5.01e-16
1.279402 1.30e-14
1.018393 2.30e-16
0.481119 1.36e-14
0.786468 2.62e-15
1.296850 1.95e-15
0.666438 5.42e-16
0.182492 5.17e-15
0.354550 2.01e-18
0.923834 1.57e-15
0.483311 3.78e-15
0.382376 6.32e-16
0.457502 1.92e-14
0.655221 6.63e-15
1.206801 2.36e-15
0.407292 1.59e-16
0.231694 4.95e-13
1.534008 7.44e-15
0.572592 2.90e-17
2.477568 1.58e-15
0.360958 3.38e-16
0.791526 2.00e-15
1.219594 1.91e-14
1.025831 2.89e-14
3.428466 1.81e-14
0.567080 1.65e-14
0.069394 1.40e-13
0.203553 1.99e-15
1.156360 6.74e-17
1.084020 1.30e-14
0.371924 7.68e-16
0.916938 1.56e-15
0.457681 5.05e-15
0.265072 3.07e-16
1.072968 1.71e-14
1.276446 2.58e-15
0.011076 6.71e-19
0.364590 1.02e-15
0.725732 4.21e-14
0.233164 7.99e-16
0.871243 6.07e-17
0.448723 4.15e-15
2.355278 4.43e-16
0.460339 1.68e-14
0.370141 8.28e-15
0.293928 1.75e-14
0.490857 3.93e-16
0.140746 1.73e-15
0.612331 3.64e-15
0.352464 7.38e-16
0.865971 1.24e-15
4.137539 1.75e-14
0.006001 1.00e-20
0.559071 1.42e-14
0.575971 2.23e-14
0.551241 8.81e-18
0.717637 6.60e-17
1.046810 1.49e-14
1.709154 7.60e-14
0.228564 1.51e-14
0.813487 6.50e-13
0.436507 6.20e-15
0.710830 7.69e-14
0.352142 3.79e-15
0.507356 1.57e-15
0.490507 1.19e-16
1.179387 2.32e-16
0.206649 4.67e-14
1.594746 3.60e-15
0.671964 8.79e-15
0.529121 1.37e-15
0.206649 4.67e-14
1.204644 2.07e-14
0.430367 1.51e-15
0.771367 3.62e-15
0.252870 5.75e-16
0.118771 3.19e-15
0.154027 5.92e-14
1.165741 4.44e-15
0.837365 5.83e-15
0.837365 5.85e-15
0.698261 7.70e-17
1.121944 2.50e-17
0.117802 1.61e-15
0.278137 5.15e-14
0.763933 3.07e-15
0.340503 2.65e-15
0.587559 1.50e-17
0.264558 2.89e-15
0.003163 2.83e-21
0.178352 8.06e-16
0.517405 4.20e-14
0.739099 3.34e-16
1.091008 4.11e-17
0.004622 1.85e-20
0.237383 3.18e-14
1.347899 8.28e-15
0.717508 3.00e-14
0.455060 2.01e-14
0.410861 8.13e-17
0.387690 1.78e-15
0.840680 1.10e-16
0.231603 1.13e-13
0.530075 2.10e-15
1.785611 1.70e-15
10.610655 9.20e-13
0.719455 3.53e-15
0.629632 1.85e-15
0.164950 2.37e-14
1.015257 5.59e-16
0.262026 3.67e-17
0.870712 4.40e-17
0.557019 4.97e-14
0.297692 6.55e-15
0.613571 1.70e-15
1.749552 3.20e-15
0.308918 1.98e-17
0.309398 1.67e-17
0.380870 1.61e-14
0.156399 1.82e-15
0.973394 3.04e-15
0.844081 4.81e-15
0.517443 8.19e-15
0.635056 1.81e-15
0.890534 2.07e-15
1.755311 1.36e-15
0.915803 6.54e-16
0.305447 1.76e-17
1.703739 3.16e-15
0.305037 2.79e-15
1.019372 4.36e-16
0.612558 4.81e-15
0.419280 1.50e-17
3.059510 3.45e-15
0.791822 1.68e-16
0.939165 7.35e-16
1.273945 1.30e-16
1.101555 5.09e-14
1.101555 5.12e-14
0.542936 3.66e-17
0.730134 1.28e-15
0.609607 8.20e-15
1.166449 4.28e-14
0.416874 3.86e-15
0.640958 6.18e-16
0.474381 1.71e-16
0.353293 2.50e-17
1.358307 4.71e-15
1.494091 4.32e-15
0.560504 5.03e-18
0.283792 9.91e-17
0.578363 1.08e-15
0.291341 5.60e-17
2.454609 1.11e-14
0.322909 5.19e-16
0.390328 3.78e-16
0.182136 5.23e-14
0.227565 1.14e-17
0.215507 9.79e-15
0.215507 9.79e-15
0.240524 2.24e-13
2.123506 3.30e-15
0.804341 1.73e-15
1.211785 6.60e-16
1.747293 1.43e-14
1.396401 5.08e-15
0.306323 9.10e-16
0.298987 4.14e-15
0.255426 1.08e-15
0.854482 1.93e-14
0.318941 6.06e-14
0.861067 3.47e-14
0.586287 3.00e-15
0.616979 6.51e-15
0.361921 2.92e-16
0.581017 1.92e-15
0.890594 5.70e-15
0.266474 1.56e-15
0.692113 4.20e-15
1.225782 8.60e-15
11.001327 1.93e-11
1.297837 2.61e-15
1.191024 1.88e-15
0.004631 3.63e-21
0.653054 6.31e-15
0.447857 2.27e-15
0.586986 7.86e-15
1.735898 8.00e-16
0.102459 9.30e-14
0.286561 1.02e-16
0.868804 1.10e-15
0.465365 7.41e-15
0.102618 2.67e-17
0.899218 1.55e-14
0.255360 1.28e-15
0.004570 8.53e-21
1.600114 1.77e-13
0.392452 5.74e-15
0.696279 5.88e-17
1.260212 9.20e-17
0.779628 1.46e-16
0.928108 4.40e-15
0.278481 3.77e-14
2.072153 3.01e-15
0.573745 8.76e-16
0.630314 1.80e-14
1.036067 2.87e-15
1.036067 2.88e-15
0.656299 9.80e-15
0.682419 5.29e-15
1.149499 8.20e-16
1.085521 3.30e-17
0.397857 1.22e-14
0.349929 1.75e-15
0.887718 3.62e-15
0.321793 1.96e-16
1.289379 2.62e-14
3.378207 1.60e-12
0.074670 1.32e-14
0.590473 7.51e-15
0.189094 1.67e-15
0.235475 3.92e-16
1.615664 7.40e-16
0.477715 8.28e-17
1.565601 5.80e-15
0.620448 7.46e-16
0.351125 3.27e-17
1.004037 1.62e-15
0.404040 1.28e-16
0.003497 5.90e-21
0.280424 2.52e-14
0.477158 6.46e-16
0.399183 4.46e-15
0.236173 1.09e-14
0.218554 3.74e-16
0.202722 8.01e-15
0.948237 7.25e-15
1.221708 2.11e-14
1.309109 3.51e-15
0.239919 4.30e-16
1.257788 1.99e-15
1.032471 1.50e-14
2.062386 2.30e-14
1.465071 2.79e-15
0.027083 2.47e-19
1.110346 1.21e-12
0.287432 1.44e-15
0.882778 3.33e-15
1.293100 1.10e-15
0.386004 1.12e-15
0.615538 7.20e-17
0.866343 2.33e-16
0.008123 2.02e-20
1.538427 8.85e-15
0.139460 8.48e-14
3.270242 2.20e-14
0.753048 1.68e-15
0.829829 1.64e-13
0.483770 1.82e-16
0.196543 2.62e-14
0.332887 4.02e-16
2.184001 1.30e-15
0.627981 1.28e-14
0.323434 6.61e-16
0.005313 1.42e-20
0.871683 4.27e-17
0.659794 2.10e-15
0.768185 1.11e-15
0.362052 1.65e-15
1.245915 4.10e-15
0.337586 1.50e-14
0.561778 3.62e-15
0.839394 4.21e-16
0.612524 1.05e-15
1.169205 2.28e-12
0.419335 1.21e-15
0.350963 2.61e-14
2.642223 3.43e-15
1.592419 1.49e-14
6.445036 3.00e-14
0.502803 1.57e-15
0.768672 3.73e-14
0.450432 1.39e-13
0.816273 2.25e-15
0.397585 6.12e-15
0.005850 2.41e-20
1.978847 8.56e-15
0.349591 3.15e-15
0.443398 8.19e-14
0.549498 2.96e-16
0.768499 7.95e-16
0.730373 8.86e-17
0.234169 1.56e-16
1.215698 8.17e-17
0.322882 7.88e-15
0.114368 1.14e-14
0.239317 2.18e-15
0.529441 1.86e-14
0.877561 1.97e-16
0.341772 1.99e-17
0.154087 2.15e-14
0.803050 1.45e-15
1.692656 1.85e-15
0.606784 4.66e-13
0.570310 2.55e-14
0.515001 3.90e-15
0.003650 1.68e-19
0.003747 3.02e-20
1.360738 1.84e-15
2.043082 2.27e-15
3.904506 1.63e-14
0.413700 1.69e-14
0.346797 8.06e-17
0.892959 1.48e-16
0.223558 6.34e-16
1.893749 8.99e-15
0.512211 1.93e-15
1.016349 8.16e-17
0.412401 3.38e-17
0.444645 1.56e-15
0.405337 4.78e-16
1.242508 4.72e-16
2.414576 1.21e-13
0.193105 1.06e-14
0.306167 7.83e-16
0.004075 8.94e-21
1.757206 2.38e-15
1.683507 8.33e-16
1.066061 2.12e-14
0.172444 1.55e-18
1.045407 6.31e-16
0.019376 9.50e-20
1.160593 2.86e-15
0.367429 1.07e-14
3.465038 4.92e-15
1.058148 1.05e-15
1.478480 1.27e-14
1.077101 1.34e-12
0.945224 1.25e-14
0.500254 1.33e-14
0.500254 1.32e-14
2.780079 2.37e-15
0.052153 1.56e-13
0.098814 6.13e-14
0.394133 1.21e-15
0.288603 3.99e-16
0.013496 5.87e-19
0.016264 3.12e-19
0.442838 1.11e-16
0.874486 2.42e-15
1.335388 1.72e-15
0.609874 7.87e-15
1.332310 2.12e-15
5.639047 7.95e-15
0.712794 1.08e-14
0.899377 2.64e-16
0.910363 1.97e-16
0.684014 3.81e-17
0.111601 5.67e-18
0.111601 5.66e-18
0.006075 1.92e-20
0.005140 4.93e-19
0.394836 2.64e-15
0.003915 1.13e-20
0.548225 8.90e-15
0.742352 1.29e-15
0.409051 6.43e-16
0.191037 6.18e-16
0.562558 8.13e-15
0.640229 3.47e-15
0.062955 2.02e-18
0.095138 7.90e-19
0.095138 1.54e-18
0.528336 1.41e-14
2.391397 1.56e-15
0.361691 5.71e-16
0.392704 7.82e-16
0.733744 6.86e-16
0.322231 4.42e-15
0.322231 4.42e-15
1.175968 9.02e-14
1.004513 3.12e-14
0.233541 1.12e-14
0.261955 1.37e-17
0.404980 5.27e-14
0.028462 1.02e-18
0.670480 2.85e-16
0.724514 1.36e-15
0.185310 7.82e-16
0.234101 1.29e-14
0.008870 2.69e-20
0.947256 7.20e-16
0.692552 1.69e-14
0.430278 9.56e-16
2.107263 1.55e-15
1.202893 5.17e-15
0.766706 9.41e-17
0.798452 2.55e-16
0.731505 3.07e-15
0.254720 9.34e-17
2.843389 1.86e-14
0.460974 1.09e-14
0.810718 1.07e-14
0.558889 3.76e-15
0.956549 9.96e-14
0.574400 4.63e-15
1.078953 3.77e-15
0.783185 1.15e-14
1.799272 5.50e-16
0.921491 3.31e-15
0.003625 5.31e-21
2.550498 1.82e-16
1.108725 7.03e-16
0.438113 1.55e-17
0.375297 1.60e-14
0.415796 1.13e-13
0.124924 1.28e-13
1.081908 3.29e-15
1.385604 3.97e-16
0.554262 2.11e-15
0.514671 5.64e-16
0.012648 7.26e-20
0.569007 8.56e-15
0.536596 1.77e-15
2.864338 1.52e-14
0.443649 3.30e-16
0.133617 1.34e-13
0.334415 1.71e-17
0.007101 5.39e-20
0.023101 4.67e-19
0.570511 1.43e-16
0.009343 4.09e-20
0.218712 9.99e-16
0.454651 9.69e-16
1.181269 2.73e-16
0.405769 8.39e-15
0.357807 1.76e-15
0.661402 5.82e-18
0.484286 5.73e-17
0.522618 1.41e-15
0.668309 8.62e-16
0.879791 1.70e-17
0.481789 1.21e-13
0.464300 1.29e-16
0.163727 2.88e-17
0.827776 1.22e-14
0.876044 1.24e-15
0.596993 7.72e-16
0.241035 1.16e-17
7.555920 5.49e-10
0.918410 1.71e-14
2.457882 6.58e-14
0.364912 7.05e-15
0.313886 1.52e-16
0.895285 5.24e-15
1.124481 1.06e-14
0.082747 2.55e-14
5.540354 7.77e-12
0.434811 7.28e-15
0.702414 3.82e-15
0.146788 3.44e-14
0.860388 1.20e-16
0.217214 2.39e-17
0.153716 5.22e-17
0.032822 1.47e-19
0.261049 3.83e-16
0.461713 2.69e-15
0.924945 1.61e-15
0.104182 9.01e-19
0.557464 6.31e-15
0.064667 4.40e-14
0.415813 2.97e-16
0.793903 3.60e-15
1.205366 1.91e-14
0.538341 9.82e-16
0.430991 3.77e-14
1.223352 2.39e-14
0.315835 1.77e-16
0.336425 2.10e-17
0.931089 2.55e-15
0.048072 1.76e-14
0.044699 1.54e-13
0.426466 2.08e-15
0.328514 4.78e-17
0.004430 1.25e-20
0.751261 1.66e-15
1.377868 2.92e-16
0.957464 6.33e-15
3.975905 7.45e-13
0.198436 7.79e-14
1.249924 3.63e-14
0.217643 6.48e-15
0.594500 1.33e-15
0.782313 7.26e-15
0.592885 6.64e-17
0.217923 1.93e-18
0.224604 1.43e-15
0.387017 2.05e-15
0.384487 5.80e-16
0.544800 3.82e-15
0.291489 2.04e-15
0.939690 4.11e-15
0.551134 9.68e-15
0.952708 7.06e-16
1.060364 3.59e-16
0.852047 3.13e-15
0.301490 1.32e-15
1.388137 7.61e-16
1.515696 5.97e-16
1.788490 2.59e-15
4.263164 5.75e-13
0.226539 7.85e-18
0.598076 6.33e-15
0.337321 9.32e-16
0.921460 4.50e-15
0.333243 3.79e-14
0.309905 9.36e-17
